codigo,nombre,categoria,subcategoria,descripcion,descripcion_original,caracteristicas,precio,stock,imagen,imagen_archivo,destacado,pagina_pdf
A.5070.BLM,"Aireador 50x70 cm - C/Black Out, Luz y Mosquitero",Ventilación,Aireadores con Cortina Black Out,"Aireador 50x70 cm - C/Black Out, Luz y Mosquitero. Solución para favorecer ventilación y circulación de aire en el habitáculo.","Aireador 50x70 cm - C/Black Out, Luz y Mosquitero - Tapa Acrilica Doble","Código: A.5070.BLM,C/Black Out, Luz y Mosquitero,Tapa Acrilica Doble",0,0,/images/productos/a-5070-blm.webp,a-5070-blm.webp,0,46
A.4040.BLM,"Aireador 40x40 cm - C/Black Out, Luz y Mosquitero",Ventilación,Aireadores con Cortina Black Out,"Aireador 40x40 cm - C/Black Out, Luz y Mosquitero. Solución para favorecer ventilación y circulación de aire en el habitáculo.","Aireador 40x40 cm - C/Black Out, Luz y Mosquitero - Tapa Acrilica Doble","Código: A.4040.BLM,C/Black Out, Luz y Mosquitero,Tapa Acrilica Doble",0,0,/images/productos/a-4040-blm.webp,a-4040-blm.webp,0,46
A.5050.EC,Aireador 50X50 cm - Tapa de Expulsable Cataforesis,Ventilación,Aireadores Expulsables,Aireador 50X50 cm - Tapa de Expulsable Cataforesis. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 50X50 cm - Tapa de Expulsable Cataforesis - Expuslable,"Código: A.5050.EC,Tapa de Expulsable Cataforesis,Expuslable",0,0,/images/productos/a-5050-ec.webp,a-5050-ec.webp,0,46
A.2030.V,Aireador 20x30 cm - Tapa de Vidrio,Ventilación,Aireadores Simples de Vidrio,Aireador 20x30 cm - Tapa de Vidrio. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 20x30 cm - Tapa de Vidrio,"Código: A.2030.V,Tapa de Vidrio",0,0,/images/productos/a-2030-v.webp,a-2030-v.webp,0,46
A.3535.V,Aireador 35x35 cm - Tapa de Vidrio,Ventilación,Aireadores Simples de Vidrio,Aireador 35x35 cm - Tapa de Vidrio. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 35x35 cm - Tapa de Vidrio,"Código: A.3535.V,Tapa de Vidrio",0,0,/images/productos/a-3535-v.webp,a-3535-v.webp,0,46
A.3550.V,Aireador 35x50 cm - Tapa de Vidrio,Ventilación,Aireadores Simples de Vidrio,Aireador 35x50 cm - Tapa de Vidrio. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 35x50 cm - Tapa de Vidrio,"Código: A.3550.V,Tapa de Vidrio",0,0,/images/productos/a-3550-v.webp,a-3550-v.webp,0,47
A.5050.V,Aireador 50x50 cm - Tapa de Vidrio,Ventilación,Aireadores Simples de Vidrio,Aireador 50x50 cm - Tapa de Vidrio. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 50x50 cm - Tapa de Vidrio,"Código: A.5050.V,Tapa de Vidrio",0,0,/images/productos/a-5050-v.webp,a-5050-v.webp,0,47
A.2030.A,Aireador 20x30 cm - Tapa de Acrilico,Ventilación,Aireadores Simples de Acrilico,Aireador 20x30 cm - Tapa de Acrilico. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 20x30 cm - Tapa de Acrilico,"Código: A.2030.A,Tapa de Acrilico",0,0,/images/productos/a-2030-a.webp,a-2030-a.webp,0,47
A.3550.A,Aireador 35x50 cm - Tapa de Acrilico,Ventilación,Aireadores Simples de Acrilico,Aireador 35x50 cm - Tapa de Acrilico. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 35x50 cm - Tapa de Acrilico,"Código: A.3550.A,Tapa de Acrilico",0,0,/images/productos/a-3550-a.webp,a-3550-a.webp,0,47
A.3550.C,Aireador 35x50 cm - Tapa de Chapa Cataforesis,Ventilación,Aireadores Simples de Chapa,Aireador 35x50 cm - Tapa de Chapa Cataforesis. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 35x50 cm - Tapa de Chapa Cataforesis,"Código: A.3550.C,Tapa de Chapa Cataforesis",0,0,/images/productos/a-3550-c.webp,a-3550-c.webp,0,47
A.2030.ABS,Aireador 20x30 cm - Tapa Plastica ABS Blanca,Ventilación,Aireadores Simples de Plastico,Aireador 20x30 cm - Tapa Plastica ABS Blanca. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 20x30 cm - Tapa Plastica ABS Blanca,"Código: A.2030.ABS,Tapa Plastica ABS Blanca",0,0,/images/productos/a-2030-abs.webp,a-2030-abs.webp,0,47
A.3535.MT,Aireador 35x35 cm - C/Mosquitero,Ventilación,Aireadores Simples de Plastico,Aireador 35x35 cm - C/Mosquitero. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 35x35 cm - C/Mosquitero - Tapa Plastica Tonalizada,"Código: A.3535.MT,C/Mosquitero,Tapa Plastica Tonalizada",0,0,/images/productos/a-3535-mt.webp,a-3535-mt.webp,0,47
A.3535.MB,Aireador 35x35 cm - C/Mosquitero,Ventilación,Aireadores Simples de Plastico,Aireador 35x35 cm - C/Mosquitero. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Aireador 35x35 cm - C/Mosquitero - Tapa Plastica Blanca,"Código: A.3535.MB,C/Mosquitero,Tapa Plastica Blanca",0,0,/images/productos/a-3535-mb.webp,a-3535-mb.webp,0,48
ETH.12,"Extractor 12v Tipo Hongo 10""",Ventilación,Extractores,"Extractor 12v Tipo Hongo 10"". Solución para favorecer ventilación y circulación de aire en el habitáculo.","Extractor 12v Tipo Hongo 10""","Código: ETH.12,12v",0,0,/images/productos/eth-12.webp,eth-12.webp,0,48
ES.21.7,"Extractor C/Panel Solar, Bateria e Interruptor",Baterías,Extractores,"Extractor C/Panel Solar, Bateria e Interruptor. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.","Extractor C/Panel Solar, Bateria e Interruptor - Diametro 21,7 cm","Código: ES.21.7,Diametro 21,7 cm",0,0,/images/productos/es-21-7.webp,es-21-7.webp,0,48
EL.12,Extractor 12v Lateral TMC,Ventilación,Extractores,Extractor 12v Lateral TMC. Solución para favorecer ventilación y circulación de aire en el habitáculo.,Extractor 12v Lateral TMC,"Código: EL.12,12v",0,0,/images/productos/el-12.webp,el-12.webp,0,48
RDN,"Rejilla Fija ABS Doble 26x12,5 cm",Ventilación,Rejillas,"Rejilla Fija ABS Doble 26x12,5 cm. Solución para favorecer ventilación y circulación de aire en el habitáculo.","Rejilla Fija ABS Doble 26x12,5 cm - NEGRA","Código: RDN,NEGRA",0,0,/images/productos/rdn.webp,rdn.webp,0,48
RDB,"Rejilla Fija ABS Doble 26x12,5 cm",Ventilación,Rejillas,"Rejilla Fija ABS Doble 26x12,5 cm. Solución para favorecer ventilación y circulación de aire en el habitáculo.","Rejilla Fija ABS Doble 26x12,5 cm - BLANCA","Código: RDB,BLANCA",0,0,/images/productos/rdb.webp,rdb.webp,0,48
RSN,"Rejilla Fija ABS Simple 14,3x12,5 cm",Ventilación,Rejillas,"Rejilla Fija ABS Simple 14,3x12,5 cm. Solución para favorecer ventilación y circulación de aire en el habitáculo.","Rejilla Fija ABS Simple 14,3x12,5 cm - NEGRA","Código: RSN,NEGRA",0,0,/images/productos/rsn.webp,rsn.webp,0,48
RSB,"Rejilla Fija ABS Simple 14,3x12,5 cm",Ventilación,Rejillas,"Rejilla Fija ABS Simple 14,3x12,5 cm. Solución para favorecer ventilación y circulación de aire en el habitáculo.","Rejilla Fija ABS Simple 14,3x12,5 cm - BLANCA","Código: RSB,BLANCA",0,0,/images/productos/rsb.webp,rsb.webp,0,48
C.PA.E,Cerradura P/Puerta de Acceso Electronica C/Control,Aberturas,Cerraduras para Puertas de Acceso,"Cerradura P/Puerta de Acceso Electronica C/Control. Componente pensado para puertas, ventanas y cerramientos de motorhomes.",Cerradura P/Puerta de Acceso Electronica C/Control,Código: C.PA.E,0,0,/images/productos/c-pa-e.webp,c-pa-e.webp,0,49
C.PA.R,Cerradura P/Puerta de acceso C/Llave y Traba Interior Tipo Picaporte,Aberturas,Cerraduras para Puertas de Acceso,"Cerradura P/Puerta de acceso C/Llave y Traba Interior Tipo Picaporte. Componente pensado para puertas, ventanas y cerramientos de motorhomes.",Cerradura P/Puerta de acceso C/Llave y Traba Interior Tipo Picaporte - REIMO - NEGRA,"Código: C.PA.R,REIMO,NEGRA",0,0,/images/productos/c-pa-r.webp,c-pa-r.webp,0,49
C.PA.LC,Cerradura P/Puerta de acceso C/Llave y Traba Interior,Aberturas,Cerraduras para Puertas de Acceso,"Cerradura P/Puerta de acceso C/Llave y Traba Interior. Componente pensado para puertas, ventanas y cerramientos de motorhomes.",Cerradura P/Puerta de acceso C/Llave y Traba Interior - Cromada,"Código: C.PA.LC,Cromada",0,0,/images/productos/c-pa-lc.webp,c-pa-lc.webp,0,49
C.PA.LN,Cerradura P/Puerta de acceso C/Llave y Traba Interior,Aberturas,Cerraduras para Puertas de Acceso,"Cerradura P/Puerta de acceso C/Llave y Traba Interior. Componente pensado para puertas, ventanas y cerramientos de motorhomes.",Cerradura P/Puerta de acceso C/Llave y Traba Interior - Negra,"Código: C.PA.LN,Negra",0,0,/images/productos/c-pa-ln.webp,c-pa-ln.webp,0,49
C.B.AI,Cerradura P/Baulera C/llave 12 x 9 cm - Acero Inox,Herrajes,Cerraduras para Bauleras,"Cerradura P/Baulera C/llave 12 x 9 cm - Acero Inox. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura P/Baulera C/llave 12 x 9 cm - Acero Inox.,"Código: C.B.AI,Acero Inox",0,0,/images/productos/c-b-ai.webp,c-b-ai.webp,0,49
C.B.N,Cerradura P/Baulera C/llave 12 x 9 cm,Herrajes,Cerraduras para Bauleras,"Cerradura P/Baulera C/llave 12 x 9 cm. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura P/Baulera C/llave 12 x 9 cm - Negra,"Código: C.B.N,Negra",0,0,/images/productos/c-b-n.webp,c-b-n.webp,0,49
C.B.PE,Perilla P/Cerradura Baulera,Herrajes,Cerraduras para Bauleras,"Perilla P/Cerradura Baulera. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Perilla P/Cerradura Baulera,Código: C.B.PE,0,0,/images/productos/c-b-pe.webp,c-b-pe.webp,0,49
C.LPC,Cerradura Levanta Piso con Llave,Herrajes,Cerradura Levantapiso,"Cerradura Levanta Piso con Llave. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura Levanta Piso con Llave,Código: C.LPC,0,0,/images/productos/c-lpc.webp,c-lpc.webp,0,50
C.LP,Cerradura Levanta Piso,Herrajes,Cerradura Levantapiso,"Cerradura Levanta Piso. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura Levanta Piso,Código: C.LP,0,0,/images/productos/c-lp.webp,c-lp.webp,0,50
C.B.P,Cerradura P/Puerta Baño C/picaporte,Herrajes,Cerraduras para Baños,"Cerradura P/Puerta Baño C/picaporte. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura P/Puerta Baño C/picaporte - Cromada,"Código: C.B.P,Cromada",0,0,/images/productos/c-b-p.webp,c-b-p.webp,0,50
C.B.E,Cerradura P/Puerta Baño P/Embutir,Herrajes,Cerraduras para Baños,"Cerradura P/Puerta Baño P/Embutir. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura P/Puerta Baño P/Embutir,Código: C.B.E,0,0,/images/productos/c-b-e.webp,c-b-e.webp,0,50
C.PLT.C,Cerradura Push lock P/Mueble C/Tirador,Herrajes,Cerraduras para Muebles,"Cerradura Push lock P/Mueble C/Tirador. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura Push lock P/Mueble C/Tirador - CROMADA,"Código: C.PLT.C,CROMADA",0,0,/images/productos/c-plt-c.webp,c-plt-c.webp,0,50
C.PL.BC,Cerradura Push lock P/Mueble - GRANDE,Herrajes,Cerraduras para Muebles,"Cerradura Push lock P/Mueble - GRANDE. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura Push lock P/Mueble - GRANDE - BRONCA CROMADA,"Código: C.PL.BC,GRANDE,BRONCA CROMADA",0,0,/images/productos/c-pl-bc.webp,c-pl-bc.webp,0,50
C.PL.N,Cerradura Push lock P/Mueble - CHICA,Herrajes,Cerraduras para Muebles,"Cerradura Push lock P/Mueble - CHICA. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura Push lock P/Mueble - CHICA - NEGRA,"Código: C.PL.N,CHICA,NEGRA",0,0,/images/productos/c-pl-n.webp,c-pl-n.webp,0,50
C.PL.C,Cerradura Push lock P/Mueble - CHICA,Herrajes,Cerraduras para Muebles,"Cerradura Push lock P/Mueble - CHICA. Herraje pensado para puertas, muebles y compartimentos del motorhome.",Cerradura Push lock P/Mueble - CHICA - CROMADA,"Código: C.PL.C,CHICA,CROMADA",0,0,/images/productos/c-pl-c.webp,c-pl-c.webp,0,51
BB.18.E,Base Butaca Giratoria 18 cm,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 18 cm. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 18 cm - Base 45x34 cm - EXPERT,"Código: BB.18.E,Base 45x34 cm,EXPERT",0,0,/images/productos/bb-18-e.webp,bb-18-e.webp,0,51
BB.20.T,Base Butaca Giratoria 20 cm - TRANSIT,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 20 cm - TRANSIT. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 20 cm - TRANSIT - Desde 2001 a 2015,"Código: BB.20.T,TRANSIT,Desde 2001 a 2015",0,0,/images/productos/bb-20-t.webp,bb-20-t.webp,0,51
BB.195.T,"Base Butaca Giratoria 19,5 cm - TRANSIT",Mobiliario,Bases de Butacas Giratorias,"Base Butaca Giratoria 19,5 cm - TRANSIT. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.","Base Butaca Giratoria 19,5 cm - TRANSIT - Desde 2016","Código: BB.195.T,TRANSIT,Desde 2016",0,0,/images/productos/bb-195-t.webp,bb-195-t.webp,0,51
BB.20.MA,Base butaca Giratoria 20 cm - MASTER,Mobiliario,Bases de Butacas Giratorias,Base butaca Giratoria 20 cm - MASTER. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base butaca Giratoria 20 cm - MASTER - Acompañante,"Código: BB.20.MA,MASTER,Acompañante",0,0,/images/productos/bb-20-ma.webp,bb-20-ma.webp,0,51
BB.36.DA,Base Butaca Giratoria 36 cm - DUCATO 1993,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 36 cm - DUCATO 1993. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 36 cm - DUCATO 1993 - Acompañante,"Código: BB.36.DA,DUCATO 1993,Acompañante",0,0,/images/productos/bb-36-da.webp,bb-36-da.webp,0,51
BB.22.DA,Base Butaca Giratoria 22 cm - DUCATO,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 22 cm - DUCATO. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 22 cm - DUCATO - Hasta 2016 - Acompañante,"Código: BB.22.DA,DUCATO,Hasta 2016,Acompañante",0,0,/images/productos/bb-22-da.webp,bb-22-da.webp,0,51
BB.22.DJBA,Base Butaca Giratoria 22 cm - JUMPER/DUCATO/BOXER,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 22 cm - JUMPER/DUCATO/BOXER. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 22 cm - JUMPER/DUCATO/BOXER - 2017 - Acompañante,"Código: BB.22.DJBA,JUMPER/DUCATO/BOXER,2017,Acompañante",0,0,/images/productos/bb-22-djba.webp,bb-22-djba.webp,0,51
BB.25.SH13A,Base Butaca Giratoria 25 cm - SPRINTER,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 25 cm - SPRINTER. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 25 cm - SPRINTER - Hasta 2013 - Acompañante,"Código: BB.25.SH13A,SPRINTER,Hasta 2013,Acompañante",0,0,/images/productos/bb-25-sh13a.webp,bb-25-sh13a.webp,0,52
BB.25.SD13A,Base Butaca Giratoria 25 cm - SPRINTER,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 25 cm - SPRINTER. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 25 cm - SPRINTER - Desde 2013 - Acompañante,"Código: BB.25.SD13A,SPRINTER,Desde 2013,Acompañante",0,0,/images/productos/bb-25-sd13a.webp,bb-25-sd13a.webp,0,52
BB.9.SA,Base Butaca Giratoria 9cm - SPRINTER,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 9cm - SPRINTER. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 9cm - SPRINTER - S/Cajon - Acompañante,"Código: BB.9.SA,SPRINTER,S/Cajon,Acompañante",0,0,/images/productos/bb-9-sa.webp,bb-9-sa.webp,0,52
BB.25.D,Base Butaca Giratoria 25 cm - IVECO DAYLI,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 25 cm - IVECO DAYLI. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 25 cm - IVECO DAYLI - Acompañante,"Código: BB.25.D,IVECO DAYLI,Acompañante",0,0,/images/productos/bb-25-d.webp,bb-25-d.webp,0,52
BB.35.DJBC,"Base Butaca Giratoria 3,5 cm - JUMPER/DUCATO/BOXER",Mobiliario,Bases de Butacas Giratorias,"Base Butaca Giratoria 3,5 cm - JUMPER/DUCATO/BOXER. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.","Base Butaca Giratoria 3,5 cm - JUMPER/DUCATO/BOXER - Desde 2018/2019 - Conductor","Código: BB.35.DJBC,JUMPER/DUCATO/BOXER,Desde 2018/2019,Conductor",0,0,/images/productos/bb-35-djbc.webp,bb-35-djbc.webp,0,52
BB.35.SVC,"Base Butaca Giratoria 3,5 cm - SPRINTER/VITO Desde 2018",Mobiliario,Bases de Butacas Giratorias,"Base Butaca Giratoria 3,5 cm - SPRINTER/VITO Desde 2018. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.","Base Butaca Giratoria 3,5 cm - SPRINTER/VITO Desde 2018 - Conductor","Código: BB.35.SVC,SPRINTER/VITO Desde 2018,Conductor",0,0,/images/productos/bb-35-svc.webp,bb-35-svc.webp,0,52
BB.18,Base Butaca Giratoria 18 cm,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 18 cm. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 18 cm,Código: BB.18,0,0,/images/productos/bb-18.webp,bb-18.webp,0,52
BB.25,Base Butaca Giratoria 25 cm,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 25 cm. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 25 cm,Código: BB.25,0,0,/images/productos/bb-25.webp,bb-25.webp,0,52
BB.27,Base Butaca Giratoria 27 cm,Mobiliario,Bases de Butacas Giratorias,Base Butaca Giratoria 27 cm. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Base Butaca Giratoria 27 cm,Código: BB.27,0,0,/images/productos/bb-27.webp,bb-27.webp,0,53
PM.E.BP,Pie de Mesa Electrico 12v C/Bandeja P/Mesa - Giro Completo 360º,Mobiliario,Pies de Mesa Electricos,Pie de Mesa Electrico 12v C/Bandeja P/Mesa - Giro Completo 360º. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Pie de Mesa Electrico 12v C/Bandeja P/Mesa - Giro Completo 360º,"Código: PM.E.BP,Giro Completo 360º",0,0,/images/productos/pm-e-bp.webp,pm-e-bp.webp,0,53
PMD.RR100,Pie de Mesa Simple RR100 - Elevacion Neumatica,Mobiliario,Pies de Mesa Electricos,Pie de Mesa Simple RR100 - Elevacion Neumatica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Pie de Mesa Simple RR100 - Elevacion Neumatica - Sobre Piso - 42 a 72 cm,"Código: PMD.RR100,Elevacion Neumatica,Sobre Piso,42 a 72 cm",0,0,/images/productos/pmd-rr100.webp,pmd-rr100.webp,0,53
PMD.RR110,Pie de Mesa Doble RR110 - Elevacion Neumatica,Mobiliario,Pies de Mesa Electricos,Pie de Mesa Doble RR110 - Elevacion Neumatica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Pie de Mesa Doble RR110 - Elevacion Neumatica - Sobre Piso - 42 a 72 cm,"Código: PMD.RR110,Elevacion Neumatica,Sobre Piso,42 a 72 cm",0,0,/images/productos/pmd-rr110.webp,pmd-rr110.webp,0,53
PMS.RM01,Pie de Mesa Simple RM01 - Elevacion Mecanica,Mobiliario,Pies de Mesa Mecanicos,Pie de Mesa Simple RM01 - Elevacion Mecanica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Pie de Mesa Simple RM01 - Elevacion Mecanica - Sobre Piso - 42 a 72 cm,"Código: PMS.RM01,Elevacion Mecanica,Sobre Piso,42 a 72 cm",0,0,/images/productos/pms-rm01.webp,pms-rm01.webp,0,53
PMS.RM02,Pie de Mesa Simple RM02 - Elevacion Mecanica,Mobiliario,Pies de Mesa Mecanicos,Pie de Mesa Simple RM02 - Elevacion Mecanica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Pie de Mesa Simple RM02 - Elevacion Mecanica - Bajo Piso - 34 a 65 cm,"Código: PMS.RM02,Elevacion Mecanica,Bajo Piso,34 a 65 cm",0,0,/images/productos/pms-rm02.webp,pms-rm02.webp,0,53
PMS.RM03,Pie de Mesa Simple RM03 - Elevacion Mecanica,Mobiliario,Pies de Mesa Mecanicos,Pie de Mesa Simple RM03 - Elevacion Mecanica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,"Pie de Mesa Simple RM03 - Elevacion Mecanica - Bajo Piso -  Desmontable 36,5 a 69 cm","Código: PMS.RM03,Elevacion Mecanica,Bajo Piso,Desmontable 36,5 a 69 cm",0,0,/images/productos/pms-rm03.webp,pms-rm03.webp,0,53
PMD.RM04,Pie de Mesa Doble RM04 - Elevacion Mecanica,Mobiliario,Pies de Mesa Mecanicos,Pie de Mesa Doble RM04 - Elevacion Mecanica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,Pie de Mesa Doble RM04 - Elevacion Mecanica - Sobre Piso - 42 a 72 cm,"Código: PMD.RM04,Elevacion Mecanica,Sobre Piso,42 a 72 cm",0,0,/images/productos/pmd-rm04.webp,pmd-rm04.webp,0,53
PMD.RM05,Pie de Mesa Doble RM05 - Elevacion Mecanica,Mobiliario,Pies de Mesa Mecanicos,Pie de Mesa Doble RM05 - Elevacion Mecanica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,"Pie de Mesa Doble RM05 - Elevacion Mecanica - Bajo Piso - 34 a 66,5 cm","Código: PMD.RM05,Elevacion Mecanica,Bajo Piso,34 a 66,5 cm",0,0,/images/productos/pmd-rm05.webp,pmd-rm05.webp,0,54
PMD.RM09,Pie de Mesa Doble  RM09 - Elevacion Mecanica,Mobiliario,Pies de Mesa Mecanicos,Pie de Mesa Doble  RM09 - Elevacion Mecanica. Componente pensado para optimizar el mobiliario y el aprovechamiento del espacio interior.,"Pie de Mesa Doble  RM09 - Elevacion Mecanica - Bajo Piso -  Desmontable 36,5 a 69 cm","Código: PMD.RM09,Elevacion Mecanica,Bajo Piso,Desmontable 36,5 a 69 cm",0,0,/images/productos/pmd-rm09.webp,pmd-rm09.webp,0,54
